"C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31","C32","C33","C34","C35","C36","C37","C38","C39","C40","C41","C42","C43","C44","C45","C46","C47","C48","C49","C50","C51","C52","C53","C54"
46.0326,46.0655,45.3743,45.572,,45.8353,45.5061,45.8024,47.0486,46.6887,49.7424,49.8069,48.6112,47.9942,,50.7387,48.1243,47.4079,47.7013,50.193,47.3752,48.838,47.4731,49.8069,49.2262,52.4612,51.3147,53.6635,49.6457,51.3147,49.2262,49.0969,46.6232,49.8713,47.6687,49.6135,48.838,47.9292,48.3192,48.6436,49.2585,52.6833,49.2262,51.8888,49.7747,49.3554,51.3466,48.9675,50.6104,52.2388,47.9617,47.9292,49.6457,49.8069
46.0655,46.2953,45.4402,45.3743,,45.572,44.9782,46.0655,46.8851,46.6232,49.8391,49.8069,48.7084,48.2543,,51.1868,48.3841,47.7338,47.8641,50.45,47.5709,49.1938,47.8641,50.0966,49.6135,52.8734,51.857,53.632,49.8069,51.4105,49.1615,49.3876,46.6232,50.2894,48.0593,50,49.0322,48.3841,48.5139,48.7732,49.549,52.9051,49.3554,52.0162,49.9357,49.5813,51.5382,49.1292,50.8348,52.4612,48.0918,48.0918,49.8069,49.8713
46.2297,46.3281,45.572,45.1433,,45.4732,44.1172,45.6708,46.1312,46.0655,50.193,49.9357,48.838,48.449,,51.4105,48.7732,47.8641,48.3841,51.0269,48.1893,49.5167,48.2218,50.5142,50.0322,53.3795,52.1434,54.1359,50.3216,51.7933,49.7424,49.678,46.8197,50.3537,48.2543,50.1287,49.2908,48.4815,48.6436,49.0645,49.6457,52.8418,49.5813,52.207,50.1287,49.7102,51.6658,49.2585,50.9309,52.715,48.1893,48.1893,49.9357,50
46.3281,46.4921,45.4732,45.0773,,45.1433,44.4488,45.7037,46.4265,46.164,50.0322,50.0966,48.8704,48.838,,51.7933,49.0969,48.1243,48.6436,51.2188,48.3192,49.8069,48.4166,50.7707,50.2252,53.632,52.1752,54.073,50.2894,51.7933,49.4522,49.6135,46.8197,50.45,48.2867,50.2252,49.2908,48.7732,48.838,49.0969,49.9035,53.1583,49.549,52.3659,50.193,49.8069,51.7614,49.3554,51.0589,52.7784,48.3192,48.449,50.0322,50.0322
46.4593,46.6232,45.6708,45.8353,,45.8353,45.5061,46.0983,47.0486,46.8524,50.0966,50.2573,49.0322,48.7084,,51.8251,48.7084,48.1568,48.3841,51.3147,48.2543,50,48.3517,50.9309,50.1609,53.632,51.8888,54.1359,50.6104,51.9843,50.0644,49.8391,47.1467,50.6746,48.449,50.2573,49.549,48.3192,48.7732,49.2908,49.9357,53.1899,49.7102,52.207,50.2252,49.8713,51.857,49.4522,51.2188,52.8734,48.5139,48.449,50.1609,50.193
46.4265,46.4921,45.572,45.4402,,45.5061,44.879,46.0655,46.6887,46.4593,50.1287,50.2894,49.1615,48.9027,,51.8888,48.5139,48.1893,48.676,51.4424,48.2867,50,48.4815,51.0269,50.3216,53.7581,51.9843,54.1045,50.4179,51.857,49.7424,49.9357,46.9178,50.5142,48.2867,50.2252,49.549,48.838,48.9675,49.3554,50.1287,53.4111,49.7102,52.4294,50.3537,49.9357,51.8888,49.549,51.2188,53.0634,48.5464,48.5788,50.3216,50.2894
46.5577,46.4265,45.8353,46.0655,,46.0655,45.6379,46.2953,47.2773,47.0813,50.3858,50.4821,49.2585,49.1292,,52.0798,48.8056,48.1893,48.7732,51.5701,48.5464,50.0644,48.6112,51.1868,50.45,53.8526,52.2388,54.1988,50.6425,51.9207,50,50.0644,47.1467,50.8348,48.3192,50.3858,49.7424,48.6436,48.9675,49.4199,49.9357,53.2531,49.7747,52.4294,50.3858,49.9679,51.9207,49.5167,51.2827,53.1266,48.6112,48.7084,50.4821,50.4179
46.5249,46.6232,45.7366,45.4072,,45.6049,44.9451,46.0655,46.7869,46.4921,49.1292,49.6135,48.8704,49.2585,,52.1116,48.9351,48.3517,48.8056,51.6976,48.5464,50.2573,48.7408,51.2508,50.5784,54.0415,48.6436,54.073,50.5142,49.9357,48.838,45.9669,47.0159,45.7366,48.6112,50.5463,49.678,49.0969,49.0969,49.4522,49.9357,53.4742,49.678,52.2706,50.3858,49.9679,51.9525,49.549,51.3147,50.9949,48.6436,48.7732,50.5142,50.5463
40.0268,40.6355,37.9161,37.9161,,40.3314,37.8134,38.6675,39.8235,39.4842,39.2803,40.7706,42.0489,39.4842,,35.0915,39.2803,39.0763,38.2922,38.8039,33.7349,34.8139,37.8477,34.6055,35.6456,43.7518,43.7851,44.1836,41.4444,42.7185,42.9856,41.4444,41.9147,42.317,42.7853,41.9818,42.9523,40.8381,40.6355,39.8913,38.3946,40.0607,40.0268,45.572,41.478,38.8039,46.2625,40.2299,39.4842,39.4842,34.3273,39.0082,42.5847,44.2499
39.3483,40.8718,37.265,36.3362,,39.1443,37.7107,38.6675,39.6539,39.8235,38.7016,40.8718,42.9189,38.5311,,34.2577,38.0529,37.8477,37.1963,37.6765,31.5254,34.1184,36.0603,33.6302,34.0836,42.1495,42.7853,43.1525,40.8718,42.0489,42.25,40.6355,41.4444,42.5513,42.183,41.2425,42.384,40.0945,39.5521,39.2123,38.2239,39.2803,40.1622,46.4265,41.1751,37.9845,50.193,40.7031,40.9392,40.0945,34.8139,39.5521,42.4509,43.4524
39.0763,40.7031,37.2993,36.1983,,38.8039,37.4365,38.258,39.0763,39.7896,38.7016,40.6355,42.7853,38.0529,,33.7349,37.5737,37.2307,36.4741,37.0246,30.9608,33.6302,34.7445,33.1759,33.3507,41.3771,42.0824,42.5178,40.3652,42.116,42.2165,40.8043,41.5116,43.0858,42.6182,41.5453,42.5513,40.8043,39.9252,39.1103,38.1897,38.8379,40.3314,47.31,41.3098,39.4162,51.7295,42.116,43.5855,42.25,39.6878,41.4108,42.7853,43.2525
39.1783,40.4666,37.4365,35.8876,,38.7698,37.0933,38.1213,38.9401,39.7557,38.6334,40.5342,42.7519,37.5737,,34.2229,37.2307,36.8871,36.0948,36.6118,31.0314,33.4206,34.0487,33.0009,33.1409,40.8381,41.3435,41.9147,39.8574,41.9147,41.9818,40.399,41.478,43.2191,42.8521,41.8476,42.7853,41.2088,39.8913,39.3483,37.8134,38.3946,39.9591,47.6687,41.3098,41.5116,50.9309,44.5482,46.4265,47.6035,43.8515,44.6475,43.1191,43.1525
38.9061,40.4328,36.9559,36.0603,,38.6675,36.9559,38.0187,38.9742,39.6539,38.6675,39.8574,42.7853,37.3679,,33.6651,37.162,36.7151,35.9221,36.7151,31.1021,33.2808,34.0487,33.0709,33.1409,40.568,41.1751,41.9147,39.8913,42.116,41.9147,40.6355,41.5116,43.5855,42.384,41.5116,42.4509,40.1622,39.2803,38.8039,37.8134,38.7357,39.7557,48.2218,41.9147,42.9856,51.8251,48.0593,51.2188,51.4105,48.838,46.7215,43.7186,43.519
39.1783,40.5004,37.059,36.0603,,38.5993,36.9559,37.9161,39.0082,39.8235,38.5993,40.1622,42.7853,37.2307,,33.6302,36.9559,36.6118,35.853,36.6463,31.3844,33.5953,33.9442,33.4206,33.1059,40.5342,40.7706,41.7805,39.9591,42.183,42.116,40.6355,41.4108,43.7851,42.5847,41.7133,42.9189,40.5004,39.4502,39.2123,38.0187,38.872,40.0268,48.7732,41.9818,42.7185,54.0101,50.0644,53.3479,54.7638,50.2573,47.212,43.4524,43.3858
39.2123,40.6355,36.9559,36.0603,,38.5311,36.8183,37.9161,38.872,39.62,38.7016,39.9591,42.6182,37.1963,,33.4905,36.7495,36.4741,35.7839,36.543,31.3139,33.4905,33.8396,33.4556,33.0709,40.5004,40.7031,41.7469,39.8913,42.183,42.0824,40.7031,41.4108,43.7186,43.0524,42.0489,43.3191,41.9147,40.7706,39.8574,38.6334,39.3483,40.3652,48.9675,42.384,43.7851,54.8578,50.7387,54.3873,55.6703,51.1229,47.1467,43.6521,43.3858
39.3143,40.2976,36.5774,35.9912,,38.1213,36.543,37.5051,38.3946,39.2123,38.1897,39.586,41.6461,36.8871,,33.0709,36.4052,36.2673,35.438,36.2328,30.8194,33.3507,33.5604,32.7907,32.5102,39.6878,40.4328,41.0741,39.5521,41.5116,41.5116,40.0945,41.3098,43.0524,42.9523,42.183,42.183,41.6461,40.0945,39.586,38.0529,38.4287,40.0607,48.449,42.183,42.9189,53.4111,50.8668,54.1988,55.8261,51.4424,46.9832,43.4857,43.3191
39.1783,39.9591,36.1638,36.3018,,38.0529,36.3362,37.4365,38.1555,39.0763,38.1213,39.2803,42.0489,36.543,,32.8608,36.2673,36.0603,35.2995,35.9912,30.8547,32.8608,33.3507,32.7907,32.2995,39.4842,40.0268,40.7706,39.0082,41.2761,41.1751,39.7896,40.9055,43.0524,41.7133,40.8381,41.5116,41.0404,40.3652,39.4162,37.9845,38.7357,39.8913,39.4842,38.9401,41.0067,41.1078,47.3752,44.1172,52.2706,47.8641,47.6035,43.5855,42.9856
39.2803,39.62,36.3362,36.1638,,37.8819,36.4052,37.3679,38.3946,38.9401,38.1897,39.0422,42.4509,36.4396,,33.3857,36.3018,35.9912,35.3687,35.8185,30.8194,33.0009,33.1759,32.3698,32.44,39.62,40.0945,40.973,39.1443,41.6125,41.4444,40.0607,41.0404,42.7185,41.9818,40.7706,41.3098,41.1751,40.0607,38.872,37.745,38.5993,39.2803,38.4629,37.1277,40.399,37.8477,46.0655,40.6355,52.5564,47.799,47.4731,43.4524,42.7853
39.3823,39.7896,36.3707,36.0948,,37.8477,36.3707,37.3679,38.4629,38.872,38.0187,39.3483,42.0824,36.6118,,33.3507,36.0603,35.853,35.2302,35.9912,30.6071,32.8608,33.1409,32.44,32.44,39.5521,39.8913,40.7706,39.0763,41.478,41.1751,39.8913,41.0404,42.9856,42.317,41.2425,40.9055,41.4108,40.568,39.3143,37.9845,38.4629,39.0082,37.7792,36.2673,39.9929,36.7495,45.5061,40.0945,52.3342,47.3426,47.5057,43.5522,42.685
39.1443,39.5521,36.3362,36.0948,,37.8819,36.2673,37.2993,38.5993,38.9742,37.9161,39.1783,41.814,36.5774,,33.2808,36.3362,35.9912,35.2302,36.0603,30.7486,32.9308,33.0009,32.7907,32.3698,39.5521,39.7557,40.973,39.0422,41.5116,41.1751,39.9591,40.973,43.4524,41.9818,41.6461,40.973,41.0404,40.6355,39.0082,37.4365,38.1897,38.3263,37.4365,35.853,39.8235,36.2673,45.4402,40.3314,52.8101,47.7338,47.6687,43.4524,42.6182
39.0763,39.4162,36.0603,35.7494,,37.7792,36.3362,37.162,38.497,38.8379,37.9845,38.8379,42.384,36.5774,,33.1409,36.0603,35.9567,35.2648,36.1293,30.4655,33.0359,33.2108,32.9308,32.5102,39.5521,39.8574,41.1078,38.9061,41.5116,41.3098,39.9252,40.973,42.9856,41.5789,40.7368,40.4666,40.8381,40.1284,38.7698,37.5394,38.1555,38.5311,37.0933,35.611,39.7557,35.9221,44.9782,40.0268,52.2388,47.212,46.9505,43.2191,42.4509
38.9742,39.7557,36.6118,35.8876,,37.8134,36.1983,37.0933,38.1555,38.6675,37.8477,38.5311,42.2165,36.543,,32.7907,35.853,35.9221,35.0568,36.0257,30.5009,32.7557,33.0709,32.5803,32.3698,39.7557,39.8235,41.1751,39.0763,41.2425,41.3098,39.6539,40.7368,42.9189,41.3771,40.8718,40.399,40.568,40.3314,38.5311,36.9559,38.0529,37.7792,36.7151,35.4034,39.0763,36.0603,43.918,39.62,50.5463,45.7695,46.0983,43.2191,42.1495
38.8039,39.5521,36.4052,35.7839,,37.6422,36.0603,37.0246,38.1897,38.5311,37.9161,38.6675,42.183,36.3018,,32.6855,36.0603,35.853,35.0915,35.853,30.3238,32.3698,32.7206,32.3346,32.2293,39.5521,39.8235,40.7031,38.5993,40.8381,40.973,39.3483,40.4328,42.317,41.2761,41.1414,40.6355,40.4666,40.2638,38.1213,36.5085,37.3679,37.162,36.2673,35.0222,38.8039,35.6456,43.5522,39.3143,51.8888,44.6475,46.0326,43.0858,42.116
38.5311,39.4162,35.9567,35.9221,,37.6422,36.0603,37.0246,38.1213,38.497,37.7792,38.3605,42.2835,36.2673,,33.0709,35.853,35.7839,35.0222,35.6456,29.8981,32.3698,32.8608,32.2293,32.1238,39.5521,39.6539,40.568,38.3946,40.7706,40.8381,39.3823,40.2299,42.0824,40.6355,40.0268,39.8235,39.7217,39.4842,38.1213,36.4052,37.6422,36.8871,36.4052,35.5072,37.7792,36.8871,41.2425,38.258,44.9782,41.5116,43.2191,42.25,41.7133
38.5652,39.4162,36.2328,35.6802,,37.6422,35.9912,36.8527,37.9845,38.3946,37.9161,38.7357,41.4444,36.3362,,33.0709,35.8876,35.9221,35.1609,36.0948,29.6139,32.4751,32.6505,32.44,32.0183,39.4502,39.5521,40.6355,38.5311,40.6693,40.8381,39.2123,40.1961,41.9818,40.3652,39.8235,39.5521,39.1443,39.4502,37.059,35.6456,37.0246,36.1293,36.1293,35.3341,36.7495,36.1638,38.3263,35.7148,39.3823,37.2307,38.9401,40.7368,41.1414
38.2922,39.1783,35.8876,35.438,,37.4708,35.7839,36.7839,37.8477,38.2922,37.8477,38.2239,42.0154,36.4396,,32.8958,35.7148,35.7839,35.1262,35.7148,30.4655,32.44,32.6855,32.2293,32.159,39.2463,39.4842,40.399,38.3263,40.4328,40.5004,38.8379,40.0607,41.6125,40.3652,40.3652,38.8379,39.0082,39.4162,36.2673,35.3687,36.6807,36.0603,36.4741,35.1609,36.3362,35.3341,37.2307,34.9528,37.745,35.6456,37.6079,40.0945,40.568
37.9503,38.9061,35.7494,35.5764,,37.5051,35.8185,36.7495,37.7107,38.1897,37.6765,37.9845,42.2835,36.5085,34.8139,33.5604,35.3687,35.7148,35.0568,35.7839,30.3238,32.3698,32.6855,32.2293,31.948,38.8039,39.1783,40.2638,38.258,40.4328,40.2976,38.7698,39.7217,41.4108,39.3483,39.1103,39.0082,37.8477,38.8039,35.9912,35.0915,36.4052,36.0603,35.853,34.7097,35.853,34.9528,36.7151,34.536,37.0246,34.9875,36.9559,39.5521,40.2299
38.8039,39.0763,35.7839,35.5072,,37.4365,35.853,36.6118,37.5394,38.258,37.6422,37.9845,41.7469,36.2328,34.9528,33.2808,35.4034,35.438,34.9528,35.438,30.3238,31.8776,32.6505,32.0535,31.8072,38.8039,39.0763,39.9591,38.0529,40.2976,40.5004,38.9401,40.7031,43.4857,40.7706,40.568,39.1103,38.6675,39.2803,35.6456,34.536,35.853,35.2995,34.9181,34.2229,35.7839,35.438,38.8379,35.0568,40.2976,39.0763,39.5181,40.0268,40.0945
38.8039,39.0082,36.1983,36.0257,,37.8819,36.0603,37.1963,37.745,38.7357,37.745,38.1555,41.1751,36.0603,35.0222,33.0709,35.2995,35.2648,34.8139,35.4034,30.6071,31.8776,32.5803,32.0887,31.7368,38.5311,38.7357,39.9929,39.2123,40.6355,40.2976,39.3823,40.2976,45.6379,44.2499,43.519,40.0945,40.7031,40.4666,36.0603,34.536,36.1293,35.0222,35.0915,34.2229,37.1277,34.9528,41.1751,36.9902,46.0655,42.5847,43.0858,40.973,40.2976
38.4629,39.1783,35.8185,36.6118,,38.3263,36.1983,37.5737,37.9503,39.1443,38.6675,38.1213,40.4328,36.2673,35.3687,32.9308,35.438,35.438,34.7097,35.438,30.5717,31.948,32.3698,32.0183,31.4902,38.0529,38.5311,39.7557,38.872,40.7031,40.0268,39.4842,40.1961,46.5577,45.0112,44.846,41.1751,41.478,41.2425,36.3018,34.7445,36.1293,35.0222,36.2328,34.0836,37.3679,34.536,41.3098,37.0933,48.2218,42.4509,43.6188,41.2088,40.3652
38.7357,39.5521,36.3707,37.0933,,38.3946,36.2673,37.5737,38.0529,39.2803,38.1555,38.0529,41.1751,35.8185,35.4034,32.2995,34.9528,35.2995,34.536,35.2995,30.6071,31.8072,32.44,31.8776,31.4549,38.2922,38.4629,39.9591,39.0082,40.8043,40.1284,39.5521,40.5342,47.2447,45.8353,45.7366,41.7133,41.6461,41.9147,36.4052,35.1609,36.2328,35.4034,36.0603,34.3621,37.5737,34.536,41.8476,37.7107,48.3517,42.5178,43.7851,41.1078,40.4328
38.3946,39.6878,36.4741,37.0246,,38.497,36.1983,37.6422,38.258,39.4162,38.4629,38.0187,40.4328,35.8876,34.7445,32.3698,34.9528,35.1609,34.4664,35.0568,30.3592,31.4549,32.159,31.6312,31.2786,38.0529,38.3946,39.7557,39.0082,40.8043,40.0945,39.586,40.7706,46.8851,45.2753,45.4072,41.9818,42.0489,41.5789,35.6456,35.2648,35.0222,35.3341,36.4396,33.979,36.8183,34.8139,41.7133,37.6422,47.8641,43.9844,44.0508,41.3098,40.7706
38.6334,39.62,36.3362,36.9215,,38.3605,36.3707,37.5051,37.9161,39.2803,37.6422,37.9845,41.478,35.7148,34.4664,32.0535,34.536,34.9875,34.0836,34.8139,30.1111,31.3844,32.0183,31.4549,31.1727,38.1213,38.3605,39.7557,38.9401,40.6355,40.2299,39.5181,40.6018,46.7215,45.7037,45.572,42.317,42.1495,41.4444,35.6456,34.536,34.7445,35.0568,36.4052,33.9442,36.6463,34.9528,41.3771,37.6765,47.5057,44.2168,44.3825,41.1751,40.7706
38.8039,39.5521,36.4052,36.8183,,38.1897,36.0603,37.265,37.5737,38.872,37.4022,37.6079,41.0741,35.6456,33.7,31.4549,34.4664,34.5708,33.8047,34.3621,30.0401,30.4655,31.772,30.9608,30.8547,37.7107,38.0529,39.7896,38.6675,40.4328,39.7557,39.0082,40.6355,47.0486,46.0655,45.9011,41.7805,41.7805,42.2835,35.1262,35.0915,34.8139,35.1609,36.7495,33.7,36.4741,34.9875,42.0154,37.9161,47.3752,44.1172,43.9844,41.0404,40.5004
38.258,39.7557,35.9912,36.8183,,38.1897,36.1293,37.162,37.4708,39.0082,37.2307,37.5051,39.7217,35.2995,33.5604,30.7486,33.979,34.4664,33.6302,34.1532,29.8626,30.4655,31.5607,30.6779,30.3238,36.6463,37.8477,38.3605,37.8477,39.5521,39.0763,38.1897,40.1961,47.0813,45.2093,45.3743,41.8476,40.7706,41.8476,34.7097,34.536,34.4317,34.8834,36.3362,33.5604,36.1983,35.1609,42.0489,37.4708,47.2773,44.2168,44.3825,40.8381,40.4328
36.6118,40.0945,36.3362,36.9559,,38.1897,36.1983,37.1963,37.4365,39.0082,38.0187,37.0933,38.0529,35.1609,33.3507,30.8194,33.6651,34.3273,33.5604,33.979,29.7561,30.4655,31.1727,30.4655,29.9691,35.6456,36.3018,36.7151,36.6118,38.3946,37.4022,37.0933,38.3263,48.449,45.1103,46.8851,42.384,40.568,41.6461,33.8047,33.6651,33.5604,34.9528,36.3362,33.4206,35.7839,35.0222,42.0489,37.745,46.8851,43.918,44.0508,40.973,40.3652
36.2328,40.1622,36.543,37.0246,,38.258,36.2673,37.1963,37.3336,39.0082,37.4365,36.9902,37.4365,34.8834,33.0359,30.6071,33.4556,34.1532,33.2108,33.4206,29.2581,30.0401,30.8901,29.8981,29.5428,35.2995,36.2673,35.8185,35.8185,37.8477,36.6807,36.6118,37.6422,48.449,44.1172,46.6232,42.116,38.3263,41.5453,33.2808,33.3507,32.6505,34.3969,36.8871,32.8958,35.0915,34.6055,41.9147,37.5051,46.8197,43.7186,44.0176,40.7706,40.2638
35.438,40.0268,36.6118,37.162,,38.258,36.3362,37.0246,37.162,38.9742,36.7495,35.6456,36.1293,34.675,32.6855,30.2529,33.1409,33.7,32.8608,33.1059,28.652,29.5428,30.5363,28.9018,28.9018,34.5708,35.2648,34.8487,35.0222,36.9215,35.7839,35.9221,36.8183,48.838,44.7467,46.8851,42.116,38.1213,41.7133,32.7206,32.8257,32.0183,33.9093,36.6118,32.5803,34.675,34.1184,41.4444,36.8527,46.4593,43.3858,44.0508,40.7031,39.9252
35.2648,39.8235,36.4052,36.9215,,38.258,35.9912,36.7495,37.0246,38.7357,36.7495,35.4034,35.7839,34.8139,32.2293,30.9254,33.5254,33.979,33.1409,33.1409,28.5092,28.9731,30.2529,28.7591,28.5449,34.2577,35.1609,34.675,34.536,35.8876,35.5764,34.675,36.4052,49.8069,44.879,48.1568,42.25,37.0246,41.6461,32.159,32.44,31.4549,33.9093,35.7148,32.2293,34.536,33.6651,41.2425,36.6118,46.2625,43.4191,44.1836,40.4328,39.5181
35.6456,39.9591,36.1983,36.9559,,38.1213,35.8185,36.5774,36.6463,38.7357,36.8183,35.8185,36.4052,35.853,,35.5764,36.1293,36.4396,35.0222,35.5764,26.68,28.259,29.5428,28.0443,27.9011,34.3969,35.5764,34.675,34.3273,36.6463,35.5072,34.9875,36.1983,49.1615,44.7798,47.9292,42.6182,37.6422,41.7805,31.5254,32.0887,30.8901,33.2108,35.6802,31.772,33.6302,33.8396,41.2425,36.6807,46.0655,44.1836,43.6188,40.0268,39.5521
35.7148,39.8574,36.1638,36.8527,,38.1555,35.9221,36.4052,36.6118,38.7357,36.7495,36.1293,37.2993,38.0871,,40.973,39.9929,40.1961,36.8527,38.7698,25.8142,28.1159,29.8271,29.0444,28.3305,35.1609,36.4741,34.536,34.536,36.6118,35.3687,34.9528,36.4052,49.9035,45.3413,48.1893,42.5847,36.6118,41.9483,31.0314,31.5959,30.5363,32.5803,35.9912,31.2433,32.8608,33.7698,41.4444,36.543,46.2625,44.4488,43.6521,40.1961,39.586
35.5418,39.8913,35.9567,36.8527,,38.258,36.0603,36.3362,36.4052,38.8039,37.4365,36.0948,36.2673,39.8574,,43.4191,42.5847,41.1751,38.0871,40.1622,25.7419,28.1875,30.0401,29.8271,28.3663,35.611,36.1293,34.1184,34.3273,36.5774,35.0915,35.0568,37.1277,48.9675,44.2168,47.8315,41.9818,36.3362,41.2425,30.4655,31.4549,29.9691,32.4751,35.9221,30.9608,32.7206,33.979,41.4108,36.1293,45.934,44.6144,43.519,39.7557,39.1783
35.2302,39.8574,35.8876,36.4741,,37.9845,35.5764,36.1638,36.1983,38.8039,37.7107,35.9221,36.8183,39.0763,,41.814,40.2299,41.1751,36.6118,39.3143,25.7419,27.7578,29.8981,29.1157,27.5426,34.7097,35.8876,33.9093,33.979,36.0257,34.9181,34.3273,36.1293,49.0322,44.4819,48.3841,41.8476,35.6456,40.9392,30.1465,30.8194,29.5428,31.5959,35.2302,30.4655,32.3698,33.1059,41.1078,35.8185,45.572,44.2831,43.519,40.5004,38.7357
38.872,40.8043,36.9559,40.8043,,42.25,37.3679,41.7805,40.399,42.7185,37.5051,36.2673,37.745,38.0529,,40.5342,40.3652,40.3314,36.4741,38.5311,25.0902,26.9679,29.0444,27.7578,27.1836,33.979,35.5072,33.2108,33.4206,35.2995,34.2577,33.5953,36.2673,48.9675,46.5249,48.0918,42.6182,36.0257,41.5116,29.4717,30.4655,28.7591,31.8776,34.675,30.0046,31.7016,31.8072,40.7031,35.2995,44.846,43.918,44.1172,45.2423,43.9512
36.8871,39.9252,36.9215,37.0933,,39.1783,36.9559,38.8039,38.8039,40.2638,37.8477,35.7148,37.162,38.497,,43.2191,41.5789,41.1414,36.6118,39.1103,23.9272,26.752,29.2581,27.8294,26.824,33.7349,35.2302,32.5452,32.8608,34.8834,33.6651,32.6505,35.1262,49.1615,45.3413,49.549,42.9856,35.853,41.8476,28.9731,30.0401,27.8294,31.1727,33.9093,29.4717,31.3844,30.6779,40.2299,34.9875,44.9121,42.8187,44.1172,43.3191,42.685
35.2995,38.9742,35.5072,35.2648,,37.0246,35.6456,35.2302,36.0603,37.6422,37.0246,35.5072,37.3679,38.5311,,42.8521,41.9818,40.8381,36.6807,38.8039,23.4896,26.1393,28.7234,27.9727,26.4639,33.2808,34.675,32.0183,32.44,34.3621,33.2808,32.6505,34.3273,48.3192,44.6475,48.6436,42.384,35.853,41.2761,28.402,29.4717,27.3273,30.6071,34.6403,30.0046,31.1727,32.159,40.4328,35.3687,44.6475,42.7185,43.9844,37.3679,38.3946
34.7445,39.1443,35.1955,35.0222,,36.7151,35.0222,34.675,35.1262,36.9902,36.7495,35.2302,36.6807,38.4287,38.258,43.2525,42.0154,40.6355,36.543,38.5311,23.4896,26.4639,28.5806,28.0801,26.4639,33.2808,34.1184,32.5102,32.7907,34.7445,33.4905,33.3158,36.0603,47.6687,43.9844,48.1893,42.9856,35.7148,40.7706,28.8305,28.7234,27.5426,29.8981,36.6118,32.7907,33.8047,37.5737,42.8187,38.6675,45.572,43.7851,44.5482,37.0246,36.4741
35.5072,39.3483,35.0915,34.7097,,36.6807,34.9528,34.675,35.1609,37.059,37.2993,35.5418,37.0246,38.5311,39.0422,43.1191,42.183,40.6018,36.9902,38.3263,23.2705,26.4639,28.8661,28.5449,26.644,33.7,34.8487,32.2995,32.6505,34.8834,33.6302,33.0009,35.1609,48.6112,44.2831,48.3841,42.9523,38.4629,41.3435,30.9254,29.1869,30.5363,31.0314,40.8381,34.536,36.0603,43.7186,44.2499,42.7185,47.5709,44.1836,45.1763,36.7151,36.3018
34.7097,39.2123,35.0915,34.536,,36.9559,34.7445,34.536,34.8139,37.1277,36.9559,35.6456,36.1983,39.0422,39.1443,43.7518,42.6182,40.7031,37.0246,39.2803,23.5626,25.8503,28.5449,28.0801,26.3918,33.2808,34.8139,32.3346,32.44,34.8139,33.2808,32.6505,35.5764,48.1243,44.5151,48.0267,44.2499,44.5813,43.8515,44.6144,41.7805,44.5151,41.3435,45.7366,44.2499,49.2585,50.45,48.4815,50.45,50.8988,45.3083,44.7467,36.6807,35.853
35.4034,39.586,35.1262,34.536,,37.0933,34.8834,34.8139,35.5072,37.5051,37.7107,36.0603,36.6463,39.3823,39.6539,44.3162,42.6516,40.5004,37.5051,39.2463,24.0729,26.3918,28.8305,27.6502,26.5359,33.5953,34.536,32.159,32.3698,34.9528,33.8047,33.3158,36.4396,48.3841,44.846,47.799,44.4819,44.1504,44.3825,47.7664,46.0655,47.2447,43.3191,48.2867,46.3937,51.2508,52.8418,49.2585,51.0589,50.9309,45.4732,44.9451,37.6422,36.0603
34.9181,39.5521,35.1609,34.6055,,36.6807,34.8834,34.536,34.9181,37.059,37.4022,35.8185,36.5085,39.1783,39.5521,44.2168,42.6516,40.7706,36.8183,38.5993,22.9048,25.7057,28.402,27.1836,25.8503,32.7206,34.1532,31.3139,31.8072,34.0487,33.1409,32.7206,35.7148,48.3517,44.5813,47.212,44.2499,43.7851,43.7186,45.9011,45.1103,46.4921,43.6521,47.5383,46.3609,50.7066,52.0162,49.9035,51.4105,50.9949,45.5061,45.3413,35.9912,35.5764
34.675,39.2803,35.3341,34.3621,,36.7495,34.6403,34.675,35.0915,37.2993,37.5394,36.2328,36.7495,38.9401,39.9591,44.3162,42.8521,40.4666,36.9902,39.62,23.5626,26.031,28.6163,27.6144,26.3197,33.2808,34.0836,31.5254,31.9128,34.536,33.1409,32.0183,34.188,48.1893,44.4488,46.7542,43.4857,43.3525,43.7186,42.317,41.1751,42.2165,41.6125,45.3083,43.2858,45.8682,48.9351,48.7408,50.45,50.8028,44.8129,45.0442,36.1983,35.5764
34.536,38.9401,34.9528,34.2577,,36.3362,34.4317,34.3273,34.7445,36.8527,37.7792,35.9912,36.9559,38.6675,39.7896,43.9844,42.6516,40.2976,36.7839,39.0422,22.9048,25.2352,27.9727,28.2232,25.8142,33.0009,34.0139,31.208,31.5959,34.1184,32.7907,32.5803,34.536,48.0593,43.5522,47.0813,43.7851,43.5522,43.3525,38.2239,36.4741,37.6422,37.745,44.5813,40.2299,42.5847,47.8641,48.5788,48.3517,50.2894,44.846,45.1103,35.5764,35.2302
